allocation_transfer_agency,agency_identifier,availability_type_code,beginning_period_of_availa,ending_period_of_availabil,main_account_code,sub_account_code,tas,fiscal_year,period,line,amount
,69,X,0,0,700,0,069-0000-0000-X-0700,2017,9,3010,5413
,69,X,0,0,702,0,069-0000-0000-X-0702,2017,9,3010,8120
,69,X,0,0,745,0,069-0000-0000-X-0745,2017,9,3010,14440
,69,X,0,0,723,0,069-0000-0000-X-0723,2017,9,3010,0
,69,X,0,0,704,0,069-0000-0000-X-0704,2017,9,3010,0
,69,X,0,0,125,0,069-0000-0000-X-0125,2017,9,3010,6423
,69,X,0,0,1775,0,069-0000-0000-X-1775,2017,9,3010,1161246
,69,X,0,0,1774,0,069-0000-0000-X-1774,2017,9,3010,321513
,69,X,0,0,715,0,069-0000-0000-X-0715,2017,9,3010,81
,69,X,0,0,719,0,069-0000-0000-X-0719,2017,9,3010,10789
,69,X,0,0,722,0,069-0000-0000-X-0722,2017,9,3010,0
,69,X,0,0,8552,0,069-0000-0000-X-8552,2017,9,3010,0
,69,X,0,0,716,0,069-0000-0000-X-0716,2017,9,3010,0
,69,X,0,0,701,0,069-0000-0000-X-0701,2017,9,3010,0
,69, ,0,2017,750,0,069-0000-2017- -0750,2017,9,3010,0
,69,X,0,0,750,0,069-0000-0000-X-0750,2017,9,3010,797
,69,X,0,0,4420,0,069-0000-0000-X-4420,2017,9,3010,0
,69, ,0,2017,1120,0,069-0000-2017- -1120,2017,9,3010,76288
,69,X,0,0,1120,0,069-0000-0000-X-1120,2017,9,3010,0
,69,X,0,0,1121,0,069-0000-0000-X-1121,2017,9,3010,0
,69,X,0,0,1125,0,069-0000-0000-X-1125,2017,9,3010,0
,69,X,0,0,1128,0,069-0000-0000-X-1128,2017,9,3010,100813
,69,X,0,0,1124,0,069-0000-0000-X-1124,2017,9,3010,0
,69,X,0,0,1129,0,069-0000-0000-X-1129,2017,9,3010,166
,69,X,0,0,1134,0,069-0000-0000-X-1134,2017,9,3010,600966
,69,X,0,0,1136,0,069-0000-0000-X-1136,2017,9,3010,0
,69,X,0,0,1137,0,069-0000-0000-X-1137,2017,9,3010,13760
,69,X,0,0,1140,0,069-0000-0000-X-1140,2017,9,3010,299089
,69, ,0,2017,1142,0,069-0000-2017- -1142,2017,9,3010,0
,69,X,0,0,1142,0,069-0000-0000-X-1142,2017,9,3010,0
,69,X,0,0,8191,0,069-0000-0000-X-8191,2017,9,3010,0
,69,X,0,0,8350,0,069-0000-0000-X-8350,2017,9,3010,3930948
,69,X,0,0,4089,0,069-0000-0000-X-4089,2017,9,3010,13969
,69,X,0,0,8003,0,069-0000-0000-X-8003,2017,9,3010,36028
,69,X,0,0,104,0,069-0000-0000-X-0104,2017,9,3010,45
,69, ,0,2017,1400,0,069-0000-2017- -1400,2017,9,3010,13231
,69, ,0,2017,1401,0,069-0000-2017- -1401,2017,9,3010,32940
,69,X,0,0,1401,0,069-0000-0000-X-1401,2017,9,3010,226
,69, ,0,2017,5172,0,069-0000-2017- -5172,2017,9,3010,44641
,69,X,0,0,5172,0,069-0000-0000-X-5172,2017,9,3010,0
,69,X,0,0,5282,0,069-0000-0000-X-5282,2017,9,3010,537
,69,X,0,0,8121,0,069-0000-0000-X-8121,2017,9,3010,0
,69, ,0,2017,130,0,069-0000-2017- -0130,2017,9,3010,62095
,69,X,0,0,130,0,069-0000-0000-X-0130,2017,9,3010,24
,69, ,0,2017,1750,0,069-0000-2017- -1750,2017,9,3010,77982
,69,X,0,0,1750,0,069-0000-0000-X-1750,2017,9,3010,21414
,69,X,0,0,1770,0,069-0000-0000-X-1770,2017,9,3010,6
,69,X,0,0,1768,0,069-0000-0000-X-1768,2017,9,3010,6429
,69,X,0,0,1711,0,069-0000-0000-X-1711,2017,9,3010,296482
,69, ,0,2017,1710,0,069-0000-2017- -1710,2017,9,3010,22721
,69,X,0,0,1710,0,069-0000-0000-X-1710,2017,9,3010,196831
,69,X,0,0,4303,0,069-0000-0000-X-4303,2017,9,3010,7693
,69,X,0,0,4302,0,069-0000-0000-X-4302,2017,9,3010,0
,69,X,0,0,5560,0,069-0000-0000-X-5560,2017,9,3010,4
,69, ,0,2017,1752,0,069-0000-2017- -1752,2017,9,3010,0
,69,X,0,0,1752,0,069-0000-0000-X-1752,2017,9,3010,42063
,69,X,0,0,4304,0,069-0000-0000-X-4304,2017,9,3010,0
,69,X,0,0,8503,0,069-0000-0000-X-8503,2017,9,3010,691
,69,X,0,0,8547,0,069-0000-0000-X-8547,2017,9,3010,161
,69, ,0,2012,1730,0,069-0000-2012- -1730,2017,9,3011,15
,69, ,0,2013,1730,0,069-0000-2013- -1730,2017,9,3011,9
,69, ,0,2014,1730,0,069-0000-2014- -1730,2017,9,3011,0
,69, ,0,2015,1730,0,069-0000-2015- -1730,2017,9,3011,0
,69, ,0,2016,1730,0,069-0000-2016- -1730,2017,9,3011,19
,69, ,0,2012,102,0,069-0000-2012- -0102,2017,9,3011,0
,69, ,0,2013,102,0,069-0000-2013- -0102,2017,9,3011,0
,69, ,0,2014,102,0,069-0000-2014- -0102,2017,9,3011,0
,69, ,0,2015,102,0,069-0000-2015- -0102,2017,9,3011,17
,69, ,0,2016,102,0,069-0000-2016- -0102,2017,9,3011,362
,69, ,0,2012,118,0,069-0000-2012- -0118,2017,9,3011,0
,69, ,0,2013,118,0,069-0000-2013- -0118,2017,9,3011,0
,69, ,0,2014,118,0,069-0000-2014- -0118,2017,9,3011,0
,69, ,0,2015,118,0,069-0000-2015- -0118,2017,9,3011,0
,69, ,0,2016,118,0,069-0000-2016- -0118,2017,9,3011,8
,69, ,0,2012,155,0,069-0000-2012- -0155,2017,9,3011,0
,69, ,0,2013,155,0,069-0000-2013- -0155,2017,9,3011,0
,69, ,0,2014,155,0,069-0000-2014- -0155,2017,9,3011,0
,69, ,0,2015,155,0,069-0000-2015- -0155,2017,9,3011,0
,69, ,0,2016,155,0,069-0000-2016- -0155,2017,9,3011,0
,69, ,0,2012,1301,0,069-0000-2012- -1301,2017,9,3011,501
,69, ,0,2013,1301,0,069-0000-2013- -1301,2017,9,3011,1001
,69, ,0,2014,1301,0,069-0000-2014- -1301,2017,9,3011,1627
,69, ,0,2015,1301,0,069-0000-2015- -1301,2017,9,3011,1210
,69, ,0,2016,1301,0,069-0000-2016- -1301,2017,9,3011,21623
,69, ,0,2012,8107,0,069-0000-2012- -8107,2017,9,3011,10
,69, ,0,2013,8107,0,069-0000-2013- -8107,2017,9,3011,56
,69, ,0,2014,8107,0,069-0000-2014- -8107,2017,9,3011,77
,69, ,0,2015,8107,0,069-0000-2015- -8107,2017,9,3011,95
,69, ,0,2016,8107,0,069-0000-2016- -8107,2017,9,3011,406
,69, ,0,2012,650,0,069-0000-2012- -0650,2017,9,3011,0
,69, ,0,2013,650,0,069-0000-2013- -0650,2017,9,3011,0
,69, ,0,2014,650,0,069-0000-2014- -0650,2017,9,3011,0
,69, ,0,2015,650,0,069-0000-2015- -0650,2017,9,3011,40
,69, ,0,2016,650,0,069-0000-2016- -0650,2017,9,3011,93
,69, ,0,2012,700,0,069-0000-2012- -0700,2017,9,3011,1
,69, ,0,2013,700,0,069-0000-2013- -0700,2017,9,3011,0
,69, ,0,2014,700,0,069-0000-2014- -0700,2017,9,3011,0
,69, ,0,2015,700,0,069-0000-2015- -0700,2017,9,3011,2
,69, ,0,2016,700,0,069-0000-2016- -0700,2017,9,3011,170
,69, ,0,2012,1120,0,069-0000-2012- -1120,2017,9,3011,0
,69, ,0,2014,1120,0,069-0000-2014- -1120,2017,9,3011,2
,69, ,0,2015,1120,0,069-0000-2015- -1120,2017,9,3011,106
,69, ,0,2016,1120,0,069-0000-2016- -1120,2017,9,3011,446
,69, ,0,2012,1400,0,069-0000-2012- -1400,2017,9,3011,0
,69, ,0,2013,1400,0,069-0000-2013- -1400,2017,9,3011,0
,69, ,0,2014,1400,0,069-0000-2014- -1400,2017,9,3011,5
,69, ,0,2015,1400,0,069-0000-2015- -1400,2017,9,3011,12
,69, ,0,2016,1400,0,069-0000-2016- -1400,2017,9,3011,425
,69, ,0,2012,1401,0,069-0000-2012- -1401,2017,9,3011,9
,69, ,0,2013,1401,0,069-0000-2013- -1401,2017,9,3011,0
,69, ,0,2014,1401,0,069-0000-2014- -1401,2017,9,3011,0
,69, ,0,2015,1401,0,069-0000-2015- -1401,2017,9,3011,45
,69, ,0,2016,1401,0,069-0000-2016- -1401,2017,9,3011,1161
,69, ,0,2012,5172,0,069-0000-2012- -5172,2017,9,3011,0
,69, ,0,2013,5172,0,069-0000-2013- -5172,2017,9,3011,0
,69, ,0,2014,5172,0,069-0000-2014- -5172,2017,9,3011,0
,69, ,0,2015,5172,0,069-0000-2015- -5172,2017,9,3011,163
,69, ,0,2016,5172,0,069-0000-2016- -5172,2017,9,3011,1626
,69, ,0,2012,130,0,069-0000-2012- -0130,2017,9,3011,0
,69, ,0,2013,130,0,069-0000-2013- -0130,2017,9,3011,0
,69, ,0,2014,130,0,069-0000-2014- -0130,2017,9,3011,0
,69, ,0,2015,130,0,069-0000-2015- -0130,2017,9,3011,1
,69, ,0,2016,130,0,069-0000-2016- -0130,2017,9,3011,204
,69, ,0,2012,301,0,069-0000-2012- -0301,2017,9,3011,0
,69, ,0,2013,301,0,069-0000-2013- -0301,2017,9,3011,0
,69, ,0,2014,301,0,069-0000-2014- -0301,2017,9,3011,0
,69, ,0,2015,301,0,069-0000-2015- -0301,2017,9,3011,104
,69, ,0,2012,1750,0,069-0000-2012- -1750,2017,9,3011,66
,69, ,0,2013,1750,0,069-0000-2013- -1750,2017,9,3011,59
,69, ,0,2014,1750,0,069-0000-2014- -1750,2017,9,3011,98
,69, ,0,2015,1750,0,069-0000-2015- -1750,2017,9,3011,72
,69, ,0,2016,1750,0,069-0000-2016- -1750,2017,9,3011,302
,69, ,0,2013,1710,0,069-0000-2013- -1710,2017,9,3011,0
,69, ,0,2014,1710,0,069-0000-2014- -1710,2017,9,3011,0
,69, ,0,2015,1710,0,069-0000-2015- -1710,2017,9,3011,0
,69, ,0,2016,1710,0,069-0000-2016- -1710,2017,9,3011,0
,69, ,0,2012,1730,0,069-0000-2012- -1730,2017,9,3020,179
,69, ,0,2013,1730,0,069-0000-2013- -1730,2017,9,3020,-1
,69, ,0,2014,1730,0,069-0000-2014- -1730,2017,9,3020,12
,69, ,0,2015,1730,0,069-0000-2015- -1730,2017,9,3020,-16
,69, ,0,2016,1730,0,069-0000-2016- -1730,2017,9,3020,-161
,69, ,0,2017,1730,0,069-0000-2017- -1730,2017,9,3020,-4169
,69,X,0,0,1730,0,069-0000-0000-X-1730,2017,9,3020,-8567
,69, ,0,2012,102,0,069-0000-2012- -0102,2017,9,3020,-57
,69, ,0,2013,102,0,069-0000-2013- -0102,2017,9,3020,0
,69, ,0,2014,102,0,069-0000-2014- -0102,2017,9,3020,-557
,69, ,0,2015,102,0,069-0000-2015- -0102,2017,9,3020,-440
,69, ,0,2016,102,0,069-0000-2016- -0102,2017,9,3020,-9047
,69, ,0,2017,102,0,069-0000-2017- -0102,2017,9,3020,-70255
,69,X,0,0,102,0,069-0000-0000-X-0102,2017,9,3020,-5068
,69,X,0,0,170,0,069-0000-0000-X-0170,2017,9,3020,0
,69,X,0,0,4522,0,069-0000-0000-X-4522,2017,9,3020,-235236
,69,X,0,0,116,0,069-0000-0000-X-0116,2017,9,3020,0
,69, ,0,2012,118,0,069-0000-2012- -0118,2017,9,3020,0
,69, ,0,2013,118,0,069-0000-2013- -0118,2017,9,3020,0
,69, ,0,2014,118,0,069-0000-2014- -0118,2017,9,3020,0
,69, ,0,2015,118,0,069-0000-2015- -0118,2017,9,3020,-26
,69, ,0,2016,118,0,069-0000-2016- -0118,2017,9,3020,-1271
,69, ,0,2017,118,0,069-0000-2017- -0118,2017,9,3020,-5332
,69,X,0,0,119,0,069-0000-0000-X-0119,2017,9,3020,-473
,69,X,0,0,147,0,069-0000-0000-X-0147,2017,9,3020,-470
,69,X,0,0,142,0,069-0000-0000-X-0142,2017,9,3020,-7031
,69,X,0,0,5423,0,069-0000-0000-X-5423,2017,9,3020,-91555
,69,X,0,0,4520,0,069-0000-0000-X-4520,2017,9,3020,-261332
,69, ,0,2013,155,0,069-0000-2013- -0155,2017,9,3020,-2
,69, ,0,2014,155,0,069-0000-2014- -0155,2017,9,3020,0
,69, ,0,2015,155,0,069-0000-2015- -0155,2017,9,3020,0
,69, ,0,2016,155,0,069-0000-2016- -0155,2017,9,3020,-40
,69, ,0,2017,155,0,069-0000-2017- -0155,2017,9,3020,-145
,69,X,0,0,4082,0,069-0000-0000-X-4082,2017,9,3020,0
,69,X,0,0,8304,0,069-0000-0000-X-8304,2017,9,3020,-114367
,69, ,0,2012,1301,0,069-0000-2012- -1301,2017,9,3020,2726
,69, ,0,2013,1301,0,069-0000-2013- -1301,2017,9,3020,-5286
,69, ,0,2014,1301,0,069-0000-2014- -1301,2017,9,3020,-6564
,69, ,0,2015,1301,0,069-0000-2015- -1301,2017,9,3020,-48038
,69, ,0,2016,1301,0,069-0000-2016- -1301,2017,9,3020,-1187641
,69, ,0,2017,1301,0,069-0000-2017- -1301,2017,9,3020,0
,69,X,0,0,1301,0,069-0000-0000-X-1301,2017,9,3020,-27387
,69,X,0,0,1303,0,069-0000-0000-X-1303,2017,9,3020,0
,69,X,0,0,5422,0,069-0000-0000-X-5422,2017,9,3020,-681
,69,X,0,0,4120,0,069-0000-0000-X-4120,2017,9,3020,-539
,69,X,0,0,4562,0,069-0000-0000-X-4562,2017,9,3020,-317109
,69,X,0,0,8103,0,069-0000-0000-X-8103,2017,9,3020,-14
,69,X,0,0,8106,0,069-0000-0000-X-8106,2017,9,3020,-2347602
,69, ,0,2012,8107,0,069-0000-2012- -8107,2017,9,3020,-22
,69, ,0,2013,8107,0,069-0000-2013- -8107,2017,9,3020,21
,69, ,0,2014,8107,0,069-0000-2014- -8107,2017,9,3020,-99
,69, ,0,2015,8107,0,069-0000-2015- -8107,2017,9,3020,-44
,69, ,0,2016,8107,0,069-0000-2016- -8107,2017,9,3020,-26965
,69, ,0,2017,8107,0,069-0000-2017- -8107,2017,9,3020,-320789
,69,X,0,0,8107,0,069-0000-0000-X-8107,2017,9,3020,-24051
,69,X,0,0,8108,0,069-0000-0000-X-8108,2017,9,3020,-98
,69, ,0,2017,8104,0,069-0000-2017- -8104,2017,9,3020,0
,69,X,0,0,538,0,069-0000-0000-X-0538,2017,9,3020,-13917
,69,X,0,0,505,0,069-0000-0000-X-0505,2017,9,3020,-95
,69,X,0,0,532,0,069-0000-0000-X-0532,2017,9,3020,-216
,69,X,0,0,551,0,069-0000-0000-X-0551,2017,9,3020,-84
,69,X,0,0,557,0,069-0000-0000-X-0557,2017,9,3020,-25
,69,X,0,0,583,0,069-0000-0000-X-0583,2017,9,3020,-10
,69,X,0,0,593,0,069-0000-0000-X-0593,2017,9,3020,0
,69,X,0,0,598,0,069-0000-0000-X-0598,2017,9,3020,-1859
,69,X,0,0,641,0,069-0000-0000-X-0641,2017,9,3020,-1361
,69,X,0,0,511,0,069-0000-0000-X-0511,2017,9,3020,13
,69,X,0,0,500,0,069-0000-0000-X-0500,2017,9,3020,-372339
,69,X,0,0,550,0,069-0000-0000-X-0550,2017,9,3020,-174
,69,X,0,0,640,0,069-0000-0000-X-0640,2017,9,3020,-1020
,69,X,0,0,4123,0,069-0000-0000-X-4123,2017,9,3020,-3240199
,69,X,0,0,542,0,069-0000-0000-X-0542,2017,9,3020,0
,69,X,0,0,4348,0,069-0000-0000-X-4348,2017,9,3020,0
,69,X,0,0,4347,0,069-0000-0000-X-4347,2017,9,3020,0
,69,X,0,0,8402,0,069-0000-0000-X-8402,2017,9,3020,0
,69,X,0,0,8102,0,069-0000-0000-X-8102,2017,9,3020,-1769
,69,X,0,0,8083,0,069-0000-0000-X-8083,2017,9,3020,-29618139
,69,X,0,0,8072,0,069-0000-0000-X-8072,2017,9,3020,-2
,69,X,0,0,8054,0,069-0000-0000-X-8054,2017,9,3020,-13194
,69,X,0,0,8264,0,069-0000-0000-X-8264,2017,9,3020,-1103
,69,X,0,0,8265,0,069-0000-0000-X-8265,2017,9,3020,-44
,69,X,0,0,8371,0,069-0000-0000-X-8371,2017,9,3020,0
,69,X,0,0,8502,0,069-0000-0000-X-8502,2017,9,3020,-100
,69,X,0,0,8058,0,069-0000-0000-X-8058,2017,9,3020,-8856
,69,X,0,0,8374,0,069-0000-0000-X-8374,2017,9,3020,0
,69,X,0,0,8381,0,069-0000-0000-X-8381,2017,9,3020,0
,69,X,0,0,8382,0,069-0000-0000-X-8382,2017,9,3020,0
,69,X,0,0,8048,0,069-0000-0000-X-8048,2017,9,3020,-3526
,69,X,0,0,8158,0,069-0000-0000-X-8158,2017,9,3020,-205314
,69,X,0,0,8159,0,069-0000-0000-X-8159,2017,9,3020,-213807
,69, ,0,2012,650,0,069-0000-2012- -0650,2017,9,3020,236
,69, ,0,2013,650,0,069-0000-2013- -0650,2017,9,3020,-566
,69, ,0,2014,650,0,069-0000-2014- -0650,2017,9,3020,-912
,69, ,0,2015,650,0,069-0000-2015- -0650,2017,9,3020,-2488
,69, ,0,2016,650,0,069-0000-2016- -0650,2017,9,3020,-29641
,69, ,0,2017,650,0,069-0000-2017- -0650,2017,9,3020,-49968
,69,X,0,0,8016,0,069-0000-0000-X-8016,2017,9,3020,-110126
,69,X,0,0,8020,0,069-0000-0000-X-8020,2017,9,3020,-479415
,69, ,0,2012,700,0,069-0000-2012- -0700,2017,9,3020,292
,69, ,0,2013,700,0,069-0000-2013- -0700,2017,9,3020,1
,69, ,0,2014,700,0,069-0000-2014- -0700,2017,9,3020,-3178
,69, ,0,2015,700,0,069-0000-2015- -0700,2017,9,3020,-3717
,69, ,0,2016,700,0,069-0000-2016- -0700,2017,9,3020,-18919
,69, ,0,2017,700,0,069-0000-2017- -0700,2017,9,3020,-112854
,69,X,0,0,700,0,069-0000-0000-X-0700,2017,9,3020,-11221
,69,X,0,0,702,0,069-0000-0000-X-0702,2017,9,3020,-21
,69,X,0,0,745,0,069-0000-0000-X-0745,2017,9,3020,-23283
,69,X,0,0,723,0,069-0000-0000-X-0723,2017,9,3020,-11675
,69,X,0,0,704,0,069-0000-0000-X-0704,2017,9,3020,-6045
,69,X,0,0,125,0,069-0000-0000-X-0125,2017,9,3020,-205504
,69,X,0,0,1775,0,069-0000-0000-X-1775,2017,9,3020,-1160086
,69,X,0,0,1774,0,069-0000-0000-X-1774,2017,9,3020,-321373
,69,X,0,0,715,0,069-0000-0000-X-0715,2017,9,3020,-70
,69,X,0,0,719,0,069-0000-0000-X-0719,2017,9,3020,-104308
,69,X,0,0,722,0,069-0000-0000-X-0722,2017,9,3020,-560
,69,X,0,0,8552,0,069-0000-0000-X-8552,2017,9,3020,0
,69,X,0,0,716,0,069-0000-0000-X-0716,2017,9,3020,-2532
,69,X,0,0,701,0,069-0000-0000-X-0701,2017,9,3020,-1341
,69, ,0,2017,750,0,069-0000-2017- -0750,2017,9,3020,0
,69,X,0,0,750,0,069-0000-0000-X-0750,2017,9,3020,0
,69,X,0,0,4420,0,069-0000-0000-X-4420,2017,9,3020,-137476
,69, ,0,2012,1120,0,069-0000-2012- -1120,2017,9,3020,164
,69, ,0,2014,1120,0,069-0000-2014- -1120,2017,9,3020,-2
,69, ,0,2015,1120,0,069-0000-2015- -1120,2017,9,3020,-539
,69, ,0,2016,1120,0,069-0000-2016- -1120,2017,9,3020,-8477
,69, ,0,2017,1120,0,069-0000-2017- -1120,2017,9,3020,-69136
,69,X,0,0,1120,0,069-0000-0000-X-1120,2017,9,3020,0
,69,X,0,0,1121,0,069-0000-0000-X-1121,2017,9,3020,-121
,69,X,0,0,1125,0,069-0000-0000-X-1125,2017,9,3020,-86
,69,X,0,0,1128,0,069-0000-0000-X-1128,2017,9,3020,-167380
,69,X,0,0,1129,0,069-0000-0000-X-1129,2017,9,3020,-16947
,69,X,0,0,1134,0,069-0000-0000-X-1134,2017,9,3020,-1407254
,69,X,0,0,1137,0,069-0000-0000-X-1137,2017,9,3020,-32275
,69,X,0,0,1140,0,069-0000-0000-X-1140,2017,9,3020,-378434
,69,X,0,0,1142,0,069-0000-0000-X-1142,2017,9,3020,-1737
,69,X,0,0,8191,0,069-0000-0000-X-8191,2017,9,3020,1802
,69,X,0,0,8350,0,069-0000-0000-X-8350,2017,9,3020,-6574975
,69,X,0,0,4089,0,069-0000-0000-X-4089,2017,9,3020,-18660
,69,X,0,0,8003,0,069-0000-0000-X-8003,2017,9,3020,-19294
,69,X,0,0,104,0,069-0000-0000-X-0104,2017,9,3020,-40
,69, ,0,2012,1400,0,069-0000-2012- -1400,2017,9,3020,7
,69, ,0,2013,1400,0,069-0000-2013- -1400,2017,9,3020,0
,69, ,0,2014,1400,0,069-0000-2014- -1400,2017,9,3020,-14
,69, ,0,2015,1400,0,069-0000-2015- -1400,2017,9,3020,-768
,69, ,0,2016,1400,0,069-0000-2016- -1400,2017,9,3020,-5109
,69, ,0,2017,1400,0,069-0000-2017- -1400,2017,9,3020,-10165
,69, ,0,2012,1401,0,069-0000-2012- -1401,2017,9,3020,-10
,69, ,0,2013,1401,0,069-0000-2013- -1401,2017,9,3020,-7
,69, ,0,2014,1401,0,069-0000-2014- -1401,2017,9,3020,-52
,69, ,0,2015,1401,0,069-0000-2015- -1401,2017,9,3020,-528
,69, ,0,2016,1401,0,069-0000-2016- -1401,2017,9,3020,-9719
,69, ,0,2017,1401,0,069-0000-2017- -1401,2017,9,3020,-25517
,69,X,0,0,1401,0,069-0000-0000-X-1401,2017,9,3020,-142
,69, ,0,2012,5172,0,069-0000-2012- -5172,2017,9,3020,133
,69, ,0,2013,5172,0,069-0000-2013- -5172,2017,9,3020,-18
,69, ,0,2014,5172,0,069-0000-2014- -5172,2017,9,3020,-140
,69, ,0,2015,5172,0,069-0000-2015- -5172,2017,9,3020,-2178
,69, ,0,2016,5172,0,069-0000-2016- -5172,2017,9,3020,-7522
,69, ,0,2017,5172,0,069-0000-2017- -5172,2017,9,3020,-38179
,69,X,0,0,5172,0,069-0000-0000-X-5172,2017,9,3020,0
,69,X,0,0,5282,0,069-0000-0000-X-5282,2017,9,3020,-18873
,69, ,0,2012,130,0,069-0000-2012- -0130,2017,9,3020,119
,69, ,0,2013,130,0,069-0000-2013- -0130,2017,9,3020,0
,69, ,0,2014,130,0,069-0000-2014- -0130,2017,9,3020,0
,69, ,0,2015,130,0,069-0000-2015- -0130,2017,9,3020,-251
,69, ,0,2016,130,0,069-0000-2016- -0130,2017,9,3020,-6382
,69, ,0,2017,130,0,069-0000-2017- -0130,2017,9,3020,-56750
,69,X,0,0,130,0,069-0000-0000-X-0130,2017,9,3020,-87
,69, ,0,2012,301,0,069-0000-2012- -0301,2017,9,3020,0
,69, ,0,2013,301,0,069-0000-2013- -0301,2017,9,3020,0
,69, ,0,2014,301,0,069-0000-2014- -0301,2017,9,3020,-110
,69, ,0,2015,301,0,069-0000-2015- -0301,2017,9,3020,-393
,69, ,0,2012,1750,0,069-0000-2012- -1750,2017,9,3020,-819
,69, ,0,2013,1750,0,069-0000-2013- -1750,2017,9,3020,-540
,69, ,0,2014,1750,0,069-0000-2014- -1750,2017,9,3020,-826
,69, ,0,2015,1750,0,069-0000-2015- -1750,2017,9,3020,-3679
,69, ,0,2016,1750,0,069-0000-2016- -1750,2017,9,3020,-13660
,69, ,0,2017,1750,0,069-0000-2017- -1750,2017,9,3020,-68771
,69,X,0,0,1750,0,069-0000-0000-X-1750,2017,9,3020,-32620
,69,X,0,0,1770,0,069-0000-0000-X-1770,2017,9,3020,-2573
,69,X,0,0,1768,0,069-0000-0000-X-1768,2017,9,3020,-4193
,69,X,0,0,1711,0,069-0000-0000-X-1711,2017,9,3020,-182213
,69, ,0,2015,1710,0,069-0000-2015- -1710,2017,9,3020,-47
,69, ,0,2016,1710,0,069-0000-2016- -1710,2017,9,3020,-6732
,69, ,0,2017,1710,0,069-0000-2017- -1710,2017,9,3020,-8934
,69,X,0,0,1710,0,069-0000-0000-X-1710,2017,9,3020,-226083
,69,X,0,0,4303,0,069-0000-0000-X-4303,2017,9,3020,-4489
,69,X,0,0,5560,0,069-0000-0000-X-5560,2017,9,3020,0
,69, ,0,2017,1752,0,069-0000-2017- -1752,2017,9,3020,0
,69,X,0,0,1752,0,069-0000-0000-X-1752,2017,9,3020,0
,69,X,0,0,4304,0,069-0000-0000-X-4304,2017,9,3020,0
,69,X,0,0,8503,0,069-0000-0000-X-8503,2017,9,3020,-798
,69,X,0,0,8547,0,069-0000-0000-X-8547,2017,9,3020,-1608
,69, ,0,2017,700,0,069-0000-2017- -0700,2017,9,3031,0
,69,X,0,0,1730,0,069-0000-0000-X-1730,2017,9,3040,-534
,69,X,0,0,102,0,069-0000-0000-X-0102,2017,9,3040,-443
,69,X,0,0,4522,0,069-0000-0000-X-4522,2017,9,3040,-4758
,69,X,0,0,119,0,069-0000-0000-X-0119,2017,9,3040,-76
,69,X,0,0,147,0,069-0000-0000-X-0147,2017,9,3040,-8
,69,X,0,0,142,0,069-0000-0000-X-0142,2017,9,3040,-88
,69,X,0,0,5423,0,069-0000-0000-X-5423,2017,9,3040,-26405
,69,X,0,0,4520,0,069-0000-0000-X-4520,2017,9,3040,-13444
,69,X,0,0,8304,0,069-0000-0000-X-8304,2017,9,3040,-45966
,69,X,0,0,1301,0,069-0000-0000-X-1301,2017,9,3040,-2461
,69,X,0,0,4562,0,069-0000-0000-X-4562,2017,9,3040,-21531
,69,X,0,0,8106,0,069-0000-0000-X-8106,2017,9,3040,-124914
,69,X,0,0,8107,0,069-0000-0000-X-8107,2017,9,3040,-1100
,69,X,0,0,505,0,069-0000-0000-X-0505,2017,9,3040,-2
,69,X,0,0,532,0,069-0000-0000-X-0532,2017,9,3040,0
,69,X,0,0,538,0,069-0000-0000-X-0538,2017,9,3040,-2616
,69,X,0,0,551,0,069-0000-0000-X-0551,2017,9,3040,0
,69,X,0,0,583,0,069-0000-0000-X-0583,2017,9,3040,-925
,69,X,0,0,641,0,069-0000-0000-X-0641,2017,9,3040,-225
,69,X,0,0,644,0,069-0000-0000-X-0644,2017,9,3040,-157
,69,X,0,0,511,0,069-0000-0000-X-0511,2017,9,3040,-13
,69,X,0,0,500,0,069-0000-0000-X-0500,2017,9,3040,-130155
,69,X,0,0,640,0,069-0000-0000-X-0640,2017,9,3040,-1
,69,X,0,0,4123,0,069-0000-0000-X-4123,2017,9,3040,-14150
,69,X,0,0,542,0,069-0000-0000-X-0542,2017,9,3040,-52
,69,X,0,0,4348,0,069-0000-0000-X-4348,2017,9,3040,0
,69,X,0,0,8072,0,069-0000-0000-X-8072,2017,9,3040,-44
,69,X,0,0,8054,0,069-0000-0000-X-8054,2017,9,3040,-3655
,69,X,0,0,8264,0,069-0000-0000-X-8264,2017,9,3040,-15
,69,X,0,0,8265,0,069-0000-0000-X-8265,2017,9,3040,-16
,69,X,0,0,8017,0,069-0000-0000-X-8017,2017,9,3040,0
,69,X,0,0,8058,0,069-0000-0000-X-8058,2017,9,3040,-1
,69,X,0,0,8055,0,069-0000-0000-X-8055,2017,9,3040,-104
,69,X,0,0,8048,0,069-0000-0000-X-8048,2017,9,3040,-440
,69,X,0,0,8158,0,069-0000-0000-X-8158,2017,9,3040,-13393
,69,X,0,0,8159,0,069-0000-0000-X-8159,2017,9,3040,-4483
,69,X,0,0,8016,0,069-0000-0000-X-8016,2017,9,3040,-42
,69,X,0,0,8020,0,069-0000-0000-X-8020,2017,9,3040,-470
,69,X,0,0,700,0,069-0000-0000-X-0700,2017,9,3040,-742
,69,X,0,0,745,0,069-0000-0000-X-0745,2017,9,3040,-870
,69,X,0,0,704,0,069-0000-0000-X-0704,2017,9,3040,0
